Open Date,Close Date,Symbol,Action,Lots,Open Price,Close Price,Commission,Swap,Pips
11/28/2019 03:07,11/29/2019 15:15,USDCAD,Sell,0.3,1.3285,1.33084,-2.1,-0.78,-23.4
11/29/2019 09:50,11/29/2019 15:07,USDJPY,Sell,0.1,109.505,109.656,-0.7,0,-15.1
11/29/2019 15:03,11/29/2019 15:07,XAUUSD,Buy,0.1,1454.77,1453.97,-0.7,0,-80
11/29/2019 13:01,11/29/2019 15:06,XAUUSD,Buy,0.1,1456.65,1454.09,-0.7,0,-256
11/27/2019 02:11,11/29/2019 15:02,USDCHF,Sell,0.3,0.99783,1.00101,-2.1,-10.36,-31.8
11/29/2019 09:10,11/29/2019 15:02,EURUSD,Buy,0.3,1.10086,1.09872,-2.1,0,-21.4
11/29/2019 02:39,11/29/2019 14:02,XTIUSD,Sell,1,58.04,58.04,0,0,0
11/29/2019 11:08,11/29/2019 14:02,XAUUSD,Buy,0.1,1456.52,1456.39,-0.7,0,-13
11/29/2019 10:07,11/29/2019 11:37,GBPUSD,Buy,0.1,1.29123,1.28888,-0.7,0,-23.5
11/29/2019 09:46,11/29/2019 11:36,GBPUSD,Buy,0.1,1.29074,1.2898,-0.7,0,-9.4
11/29/2019 10:03,11/29/2019 10:59,XAUUSD,Buy,0.1,1458.28,1456.2,-0.7,0,-208
11/28/2019 19:12,11/29/2019 09:05,GBPUSD,Buy,0.3,1.2909,1.29106,-2.1,-2.12,1.6
11/29/2019 05:34,11/29/2019 09:04,XAUUSD,Buy,0.1,1458.05,1457.58,-0.7,0,-47
11/29/2019 02:46,11/29/2019 09:01,USDJPY,Sell,0.3,109.59,109.51,-2.1,0,8
11/29/2019 05:53,11/29/2019 09:01,XAUUSD,Buy,0.3,1457.76,1457.57,-2.1,0,-19
11/28/2019 14:08,11/29/2019 06:10,XAUUSD,Buy,0.1,1456.28,1457.74,-0.7,-0.83,146
11/28/2019 14:29,11/29/2019 06:10,XAUUSD,Buy,0.1,1456.02,1457.72,-0.7,-0.83,170
11/28/2019 18:15,11/29/2019 04:42,XAUUSD,Buy,0.3,1455.87,1456.99,-2.1,-2.49,112
11/28/2019 19:10,11/29/2019 04:41,GBPUSD,Buy,0.3,1.29061,1.29083,-2.1,-2.12,2.2
11/28/2019 13:44,11/29/2019 04:41,EURUSD,Buy,0.3,1.10044,1.1011,-2.1,-2.71,6.6
11/28/2019 14:09,11/28/2019 22:27,EURUSD,Buy,0.3,1.10034,1.10091,-2.1,0,5.7
11/28/2019 07:32,11/28/2019 22:27,USDCAD,Sell,0.3,1.32893,1.32821,-2.1,0,7.2
11/28/2019 15:27,11/28/2019 17:01,XAUUSD,Buy,0.1,1455.45,1454.63,-0.7,0,-82
11/28/2019 13:52,11/28/2019 14:04,XAUUSD,Buy,0.1,1456.43,1455.28,-0.7,0,-115
11/28/2019 04:58,11/28/2019 12:08,XAUUSD,Buy,0.1,1456.47,1456.95,-0.7,0,48
11/28/2019 04:55,11/28/2019 12:08,XAUUSD,Buy,0.1,1456.21,1456.95,-0.7,0,74
11/27/2019 16:17,11/28/2019 03:00,XAUUSD,Buy,0.1,1454.94,1457.21,-0.7,-2.49,227
11/27/2019 17:00,11/28/2019 03:00,XAUUSD,Buy,0.1,1454.79,1457.4,-0.7,-2.49,261
11/27/2019 17:00,11/28/2019 03:00,EURUSD,Buy,0.3,1.09988,1.10067,-2.1,-8.12,7.9
11/27/2019 20:44,11/28/2019 01:21,XAUUSD,Buy,0.1,1453.73,1457.42,-0.7,-2.49,369
11/27/2019 14:00,11/28/2019 01:03,AUDUSD,Buy,0.3,0.67858,0.6769,-2.1,-3.41,-16.8
11/28/2019 00:01,11/28/2019 00:13,GBPUSD,Sell,0.3,1.29201,1.29322,-2.1,0,-12.1
11/27/2019 02:08,11/27/2019 18:40,USDCHF,Sell,0.3,0.99784,0.9999,-2.1,0,-20.6
11/27/2019 16:00,11/27/2019 18:26,XAUUSD,Buy,0.1,1455.26,1452.91,-0.7,0,-235
11/27/2019 15:58,11/27/2019 18:24,XTIUSD,Sell,1,58.37,57.73,0,0,64
11/27/2019 11:47,11/27/2019 15:33,EURUSD,Buy,0.3,1.10082,1.10001,-2.1,0,-8.1
11/27/2019 02:31,11/27/2019 15:30,XAUUSD,Buy,0.1,1460.55,1454.94,-0.7,0,-561
11/27/2019 02:13,11/27/2019 13:07,GBPUSD,Buy,0.3,1.28556,1.28898,-2.1,0,34.2
11/27/2019 11:19,11/27/2019 13:07,GBPUSD,Buy,0.3,1.2848,1.28898,-2.1,0,41.8
11/27/2019 10:30,11/27/2019 12:12,XTIUSD,Sell,1,58.28,58.56,0,0,-28
11/27/2019 02:07,11/27/2019 11:04,GBPUSD,Buy,0.3,1.28536,1.28497,-2.1,0,-3.9
11/27/2019 03:12,11/27/2019 09:53,USDCAD,Sell,0.3,1.32768,1.32717,-2.1,0,5.1
11/27/2019 09:26,11/27/2019 09:39,GBPUSD,Buy,0.3,1.28402,1.2834,-2.1,0,-6.2
11/27/2019 06:04,11/27/2019 09:05,AUDUSD,Buy,0.3,0.678,0.67788,-2.1,0,-1.2
11/27/2019 05:31,11/27/2019 09:01,XAUUSD,Buy,0.3,1459.57,1460.08,-2.1,0,51
11/26/2019 16:51,11/26/2019 20:03,EURUSD,Buy,0.1,1.1013,1.10206,-0.7,0,7.6
11/26/2019 16:57,11/26/2019 20:03,GBPUSD,Buy,0.1,1.285,1.28614,-0.7,0,11.4
11/26/2019 17:14,11/26/2019 20:02,EURUSD,Buy,0.1,1.10134,1.10206,-0.7,0,7.2
11/26/2019 16:51,11/26/2019 20:02,AUDUSD,Buy,0.1,0.67741,0.6787,-0.7,0,12.9
11/26/2019 16:51,11/26/2019 20:01,GBPUSD,Buy,0.1,1.28473,1.28618,-0.7,0,14.5
11/26/2019 16:57,11/26/2019 20:01,GBPUSD,Buy,0.1,1.28499,1.28618,-0.7,0,11.9
11/26/2019 17:04,11/26/2019 19:56,GBPUSD,Buy,0.3,1.28531,1.28591,-2.1,0,6
11/25/2019 17:21,11/26/2019 19:39,USDCAD,Sell,0.3,1.32976,1.32771,-2.1,-0.78,20.5
11/26/2019 09:34,11/26/2019 19:14,USDCAD,Sell,0.3,1.33082,1.32859,-2.1,0,22.3
11/26/2019 09:34,11/26/2019 19:14,USDCAD,Sell,0.3,1.33082,1.3285,-2.1,0,23.2
11/26/2019 17:05,11/26/2019 17:58,XTIUSD,Sell,1,58.38,58,0,0,38
11/26/2019 16:40,11/26/2019 16:40,XAUUSD,Buy,0.3,1452.47,1450.68,-2.1,0,-179
11/26/2019 12:30,11/26/2019 15:01,XAUUSD,Sell,0.1,1457.84,1456.12,-0.7,0,172
11/26/2019 12:20,11/26/2019 14:52,XAUUSD,Sell,0.1,1457.93,1456.58,-0.7,0,135
11/26/2019 09:26,11/26/2019 11:44,XTIUSD,Sell,1,57.85,58.13,0,0,-28
11/26/2019 10:59,11/26/2019 11:06,AUDUSD,Buy,0.3,0.67785,0.67913,-2.1,0,12.8
11/26/2019 10:58,11/26/2019 11:05,AUDUSD,Buy,0.3,0.67775,0.67864,-2.1,0,8.9
11/26/2019 10:05,11/26/2019 10:50,XAUUSD,Sell,0.1,1456.01,1457.94,-0.7,0,-193
11/26/2019 08:08,11/26/2019 10:06,XTIUSD,Sell,1,57.88,57.95,0,0,-7
11/26/2019 09:10,11/26/2019 09:55,XAUUSD,Sell,0.1,1456.77,1455.18,-0.7,0,159
11/26/2019 02:46,11/26/2019 09:10,XTIUSD,Sell,1,57.9,57.89,0,0,1
11/26/2019 01:51,11/26/2019 08:03,USDCAD,Sell,0.3,1.3304,1.33079,-2.1,0,-3.9
11/26/2019 04:45,11/26/2019 08:03,USDCAD,Sell,0.3,1.33107,1.33079,-2.1,0,2.8
11/25/2019 23:36,11/26/2019 07:45,XAUUSD,Buy,0.1,1454.92,1455.48,-0.7,-0.83,56
11/26/2019 02:06,11/26/2019 07:10,EURUSD,Buy,0.3,1.10112,1.10137,-2.1,0,2.5
11/26/2019 01:51,11/26/2019 06:57,AUDUSD,Buy,0.3,0.67736,0.67814,-2.1,0,7.8
11/26/2019 03:47,11/26/2019 06:00,XAUUSD,Buy,0.3,1451.77,1454.44,-2.1,0,267
11/26/2019 03:08,11/26/2019 03:46,XAUUSD,Buy,0.1,1453.47,1452.03,-0.7,0,-144
11/26/2019 02:01,11/26/2019 02:37,XAUUSD,Buy,0.1,1454.26,1453,-0.7,0,-126
11/26/2019 01:28,11/26/2019 01:32,XAUUSD,Buy,0.1,1454.39,1453.95,-0.7,0,-44
11/25/2019 21:14,11/25/2019 23:57,AUDUSD,Buy,0.3,0.67752,0.67771,-2.1,0,1.9
11/25/2019 20:02,11/25/2019 23:50,EURUSD,Buy,0.3,1.10076,1.1011,-2.1,0,3.4
11/25/2019 19:58,11/25/2019 23:46,EURUSD,Buy,0.3,1.10058,1.10098,-2.1,0,4
11/25/2019 17:57,11/25/2019 23:45,USDCAD,Sell,0.3,1.33098,1.33027,-2.1,0,7.1
11/25/2019 20:02,11/25/2019 23:45,AUDUSD,Buy,0.3,0.67717,0.67768,-2.1,0,5.1
11/25/2019 17:53,11/25/2019 21:12,XTIUSD,Sell,1,57.73,58.09,0,0,-36
11/25/2019 17:20,11/25/2019 21:12,XTIUSD,Sell,1,57.56,58.09,0,0,-53
11/25/2019 15:30,11/25/2019 17:00,XTIUSD,Sell,1,57.64,57.31,0,0,33
11/25/2019 16:39,11/25/2019 17:00,XTIUSD,Sell,1,57.82,57.31,0,0,51
11/25/2019 16:07,11/25/2019 16:57,USDCAD,Sell,0.3,1.33062,1.32929,-2.1,0,13.3
11/25/2019 16:22,11/25/2019 16:57,EURUSD,Buy,0.3,1.1009,1.10198,-2.1,0,10.8
11/25/2019 16:31,11/25/2019 16:54,USDCAD,Sell,0.3,1.33138,1.32972,-2.1,0,16.6
11/25/2019 08:00,11/25/2019 16:50,GBPUSD,Sell,0.3,1.28514,1.28911,-2.1,0,-39.7
11/25/2019 09:52,11/25/2019 16:22,GBPUSD,Sell,0.3,1.28623,1.28733,-2.1,0,-11
11/25/2019 15:39,11/25/2019 16:20,GBPUSD,Sell,0.3,1.28797,1.28729,-2.1,0,6.8
11/25/2019 15:37,11/25/2019 16:04,XTIUSD,Sell,1,57.75,57.24,0,0,51
11/25/2019 11:00,11/25/2019 14:23,GBPUSD,Sell,0.3,1.288,1.28708,-2.1,0,9.2
11/25/2019 11:46,11/25/2019 13:52,XAUUSD,Sell,0.1,1458.4,1457.52,-0.7,0,88
11/25/2019 03:35,11/25/2019 13:17,NZDUSD,Sell,0.3,0.64201,0.64101,-2.1,0,10
11/25/2019 10:19,11/25/2019 13:11,NZDUSD,Sell,0.3,0.64225,0.64131,-2.1,0,9.4
11/25/2019 08:08,11/25/2019 09:28,XAUUSD,Buy,0.1,1458.05,1459.24,-0.7,0,119
11/22/2019 18:59,11/25/2019 07:42,EURUSD,Buy,0.3,1.1028,1.1025,-2.1,-2.71,-3
11/22/2019 18:58,11/25/2019 07:42,EURUSD,Buy,0.3,1.10282,1.1025,-2.1,-2.71,-3.2
11/22/2019 21:46,11/25/2019 04:54,EURUSD,Buy,0.3,1.10197,1.10252,-2.1,-2.71,5.5
11/22/2019 21:48,11/25/2019 04:53,EURUSD,Buy,0.3,1.10166,1.10256,-2.1,-2.71,9
11/22/2019 17:58,11/22/2019 21:13,GBPUSD,Buy,0.3,1.28319,1.28387,-2.1,0,6.8
11/22/2019 17:59,11/22/2019 21:13,GBPUSD,Buy,0.3,1.28315,1.2839,-2.1,0,7.5
11/22/2019 18:28,11/22/2019 21:12,GBPUSD,Buy,0.3,1.28259,1.28398,-2.1,0,13.9
11/22/2019 18:06,11/22/2019 18:54,XAUUSD,Sell,0.1,1466.87,1463.53,-0.7,0,334
11/22/2019 16:22,11/22/2019 17:52,XTIUSD,Sell,1,58.51,57.87,0,0,64
11/22/2019 08:04,11/22/2019 17:44,XAUUSD,Sell,0.1,1465.92,1462.2,-0.7,0,372
11/22/2019 08:04,11/22/2019 16:47,NZDUSD,Sell,0.3,0.64075,0.64062,-2.1,0,1.3
11/22/2019 14:02,11/22/2019 16:47,EURUSD,Sell,0.3,1.10656,1.10457,-2.1,0,19.9
11/22/2019 08:12,11/22/2019 16:46,XAUUSD,Sell,0.1,1466.06,1466,-0.7,0,6
11/22/2019 11:13,11/22/2019 16:46,NZDUSD,Sell,0.3,0.64185,0.64073,-2.1,0,11.2
11/22/2019 11:18,11/22/2019 16:45,XAUUSD,Sell,0.1,1469.96,1467.41,-0.7,0,255
11/22/2019 11:20,11/22/2019 16:04,XTIUSD,Sell,1,58.28,58.67,0,0,-39
11/22/2019 11:20,11/22/2019 16:04,XTIUSD,Sell,1,58.27,58.67,0,0,-40
11/18/2019 22:00,11/22/2019 15:49,EURUSD,Sell,0.01,1.10755,1.10609,-0.07,0.32,14.6
11/18/2019 13:39,11/22/2019 15:49,EURUSD,Sell,0.01,1.10628,1.10608,-0.07,0.32,2
11/22/2019 11:18,11/22/2019 15:45,XAUUSD,Sell,0.1,1470.46,1469.1,-0.7,0,136
11/22/2019 12:12,11/22/2019 15:33,XAUUSD,Sell,0.1,1472.63,1468.95,-0.7,0,368
11/22/2019 07:35,11/22/2019 15:03,EURUSD,Sell,0.3,1.10652,1.10568,-2.1,0,8.4
11/22/2019 11:03,11/22/2019 14:48,NZDUSD,Sell,0.3,0.64202,0.64114,-2.1,0,8.8
11/22/2019 08:11,11/22/2019 14:48,EURUSD,Sell,0.3,1.10674,1.10552,-2.1,0,12.2
11/22/2019 12:57,11/22/2019 14:46,GBPUSD,Sell,0.3,1.28826,1.28525,-2.1,0,30.1
11/22/2019 07:36,11/22/2019 11:30,GBPUSD,Sell,0.3,1.29184,1.28846,-2.1,0,33.8
11/22/2019 01:44,11/22/2019 11:15,GBPUSD,Sell,0.3,1.29185,1.28956,-2.1,0,22.9
11/22/2019 01:30,11/22/2019 11:08,GBPUSD,Sell,0.3,1.2915,1.2899,-2.1,0,16
11/22/2019 02:03,11/22/2019 10:30,EURUSD,Sell,0.3,1.10652,1.10846,-2.1,0,-19.4
11/22/2019 09:03,11/22/2019 10:16,XAUUSD,Sell,0.1,1467.78,1465.95,-0.7,0,183
11/22/2019 09:09,11/22/2019 10:12,EURUSD,Sell,0.3,1.10694,1.10589,-2.1,0,10.5
11/21/2019 09:07,11/22/2019 04:27,USDJPY,Buy,0.02,108.657,108.651,-0.14,0.07,-0.6
11/14/2019 23:00,11/22/2019 04:27,USDJPY,Buy,0.01,108.437,108.651,-0.07,0.29,21.4
11/21/2019 02:30,11/22/2019 03:00,USDJPY,Sell,0.02,108.449,108.648,-0.14,-0.15,-19.9
11/18/2019 18:04,11/22/2019 02:59,EURUSD,Buy,0.03,1.10824,1.10627,-0.21,-1.74,-19.7
11/21/2019 20:36,11/22/2019 00:59,EURUSD,Buy,0.3,1.10576,1.10624,-2.1,-2.71,4.8
11/21/2019 20:36,11/22/2019 00:58,EURUSD,Buy,0.3,1.10576,1.10624,-2.1,-2.71,4.8
11/21/2019 20:31,11/21/2019 23:14,GBPUSD,Buy,0.3,1.28956,1.29066,-2.1,0,11
11/21/2019 20:31,11/21/2019 23:14,GBPUSD,Buy,0.3,1.28956,1.29067,-2.1,0,11.1
11/21/2019 20:32,11/21/2019 23:14,GBPUSD,Buy,0.3,1.28956,1.29067,-2.1,0,11.1
11/21/2019 18:07,11/21/2019 20:22,XTIUSD,Sell,1,58.07,58.37,0,0,-30
11/21/2019 18:32,11/21/2019 19:48,XTIUSD,Sell,1,57.9,58.25,0,0,-35
11/21/2019 18:05,11/21/2019 18:24,XTIUSD,Sell,1,58.07,57.8,0,0,27
11/21/2019 16:56,11/21/2019 18:04,XTIUSD,Sell,1,57.85,58.21,0,0,-36
11/21/2019 16:56,11/21/2019 18:03,XTIUSD,Sell,1,57.85,58.2,0,0,-35
11/21/2019 17:43,11/21/2019 18:03,XTIUSD,Sell,1,57.96,58.16,0,0,-20
11/21/2019 12:49,11/21/2019 17:23,GBPUSD,Sell,0.3,1.29439,1.2927,-2.1,0,16.9
11/21/2019 15:36,11/21/2019 16:41,GBPUSD,Sell,0.3,1.29637,1.29502,-2.1,0,13.5
11/21/2019 12:51,11/21/2019 16:39,NZDUSD,Sell,0.3,0.6431,0.64164,-2.1,0,14.6
11/21/2019 15:03,11/21/2019 16:32,GBPUSD,Sell,0.3,1.29655,1.29496,-2.1,0,15.9
11/21/2019 13:32,11/21/2019 15:03,EURUSD,Sell,0.3,1.1084,1.10951,-2.1,0,-11.1
11/21/2019 12:59,11/21/2019 13:36,XAUUSD,Buy,0.1,1468.42,1468.83,-0.7,0,41
11/21/2019 10:03,11/21/2019 10:43,USDJPY,Sell,0.3,108.551,108.478,-2.1,0,7.3
11/21/2019 09:58,11/21/2019 10:35,XAUUSD,Buy,0.3,1471.19,1473.85,-2.1,0,266
11/20/2019 21:12,11/21/2019 09:58,EURUSD,Sell,0.3,1.10706,1.10728,-2.1,4.4,-2.2
11/20/2019 21:13,11/21/2019 09:58,GBPUSD,Sell,0.3,1.29211,1.29296,-2.1,0.81,-8.5
11/20/2019 21:12,11/21/2019 09:58,EURUSD,Sell,0.3,1.1071,1.10733,-2.1,4.4,-2.3
11/21/2019 00:49,11/21/2019 09:55,EURUSD,Sell,0.3,1.10747,1.10733,-2.1,0,1.4
11/21/2019 02:22,11/21/2019 09:55,EURUSD,Sell,0.3,1.10774,1.10733,-2.1,0,4.1
11/21/2019 00:49,11/21/2019 09:55,GBPUSD,Sell,0.3,1.29244,1.29267,-2.1,0,-2.3
11/21/2019 01:00,11/21/2019 09:55,GBPUSD,Sell,0.3,1.29245,1.29267,-2.1,0,-2.2
11/20/2019 17:35,11/20/2019 18:31,XTIUSD,Sell,1,56.14,57.05,0,0,-91
11/20/2019 04:00,11/20/2019 17:35,USDJPY,Sell,0.02,108.442,108.696,-0.14,0,-25.4
11/20/2019 11:25,11/20/2019 14:07,GBPUSD,Sell,0.3,1.2905,1.28967,-2.1,0,8.3
11/20/2019 11:27,11/20/2019 14:07,EURUSD,Sell,0.3,1.10634,1.10579,-2.1,0,5.5
11/20/2019 11:25,11/20/2019 14:00,EURUSD,Sell,0.3,1.10634,1.10573,-2.1,0,6.1
11/20/2019 11:27,11/20/2019 14:00,GBPUSD,Sell,0.3,1.29059,1.2894,-2.1,0,11.9
11/20/2019 11:33,11/20/2019 14:00,GBPUSD,Sell,0.3,1.29067,1.28941,-2.1,0,12.6
11/20/2019 11:33,11/20/2019 13:57,EURUSD,Sell,0.3,1.10651,1.10574,-2.1,0,7.7
11/20/2019 12:08,11/20/2019 13:09,GBPUSD,Sell,0.3,1.2914,1.2899,-2.1,0,15
11/20/2019 12:34,11/20/2019 13:08,EURUSD,Sell,0.3,1.10684,1.10584,-2.1,0,10
11/18/2019 17:28,11/20/2019 11:04,USDJPY,Sell,0.03,108.62,108.37,-0.21,-0.5,25
11/20/2019 09:05,11/20/2019 10:59,GBPUSD,Sell,0.3,1.29132,1.28943,-2.1,0,18.9
11/19/2019 17:06,11/20/2019 10:49,EURUSD,Sell,0.3,1.10738,1.10582,-2.1,1.79,15.6
11/20/2019 04:59,11/20/2019 10:40,GBPUSD,Sell,0.3,1.29141,1.2889,-2.1,0,25.1
11/20/2019 09:44,11/20/2019 10:27,GBPUSD,Sell,0.3,1.29175,1.29036,-2.1,0,13.9
11/19/2019 16:57,11/20/2019 10:26,EURUSD,Sell,0.3,1.10738,1.10605,-2.1,1.79,13.3
11/20/2019 03:18,11/20/2019 10:12,EURUSD,Sell,0.3,1.10782,1.10624,-2.1,0,15.8
11/08/2019 22:00,11/20/2019 10:03,EURUSD,Buy,0.01,1.10235,1.10668,-0.07,-1.1,43.3
11/20/2019 03:26,11/20/2019 07:30,XAUUSD,Sell,0.3,1474.57,1476.02,-2.1,0,-145
11/19/2019 16:55,11/20/2019 07:30,XAUUSD,Sell,0.3,1468.79,1476.02,-2.1,2.93,-723
11/19/2019 19:24,11/20/2019 03:32,EURUSD,Sell,0.3,1.10802,1.1074,-2.1,1.79,6.2
11/20/2019 01:37,11/20/2019 03:30,GBPUSD,Sell,0.3,1.29278,1.29041,-2.1,0,23.7
11/19/2019 17:32,11/20/2019 02:14,XAUUSD,Sell,0.3,1470.32,1472.31,-2.1,2.93,-199
11/20/2019 01:10,11/20/2019 02:13,XAUUSD,Sell,0.3,1474.34,1472.74,-2.1,0,160
11/19/2019 20:02,11/20/2019 02:11,USDCAD,Sell,0.3,1.32638,1.3275,-2.1,-1.02,-11.2
11/19/2019 20:02,11/20/2019 02:11,USDCAD,Sell,0.3,1.32638,1.3275,-2.1,-1.02,-11.2
11/19/2019 20:02,11/20/2019 01:01,USDCAD,Sell,0.3,1.32644,1.3264,-2.1,-1.02,0.4
11/19/2019 20:22,11/20/2019 01:00,USDCAD,Sell,0.3,1.32655,1.32641,-2.1,-1.02,1.4
11/19/2019 17:53,11/19/2019 21:52,XAUUSD,Sell,0.3,1472.37,1473.17,-2.1,0,-80
11/19/2019 19:56,11/19/2019 21:52,XAUUSD,Sell,0.3,1474.55,1473.27,-2.1,0,128
11/19/2019 19:38,11/19/2019 19:44,XAUUSD,Sell,0.3,1473.89,1475.01,-2.1,0,-112
11/19/2019 14:00,11/19/2019 18:03,GBPUSD,Sell,0.3,1.29383,1.2932,-2.1,0,6.3
11/19/2019 13:59,11/19/2019 18:02,GBPUSD,Sell,0.3,1.29398,1.2933,-2.1,0,6.8
11/19/2019 11:22,11/19/2019 17:51,USDJPY,Buy,0.03,108.782,108.49,-0.21,0,-29.2
11/19/2019 16:13,11/19/2019 17:06,USDCAD,Sell,0.3,1.32062,1.32238,-2.1,0,-17.6
11/19/2019 13:52,11/19/2019 16:51,XAUUSD,Sell,0.3,1467.37,1470.46,-2.1,0,-309
11/19/2019 14:08,11/19/2019 16:04,XAUUSD,Sell,0.3,1468.33,1466.71,-2.1,0,162
11/19/2019 10:02,11/19/2019 12:35,GBPUSD,Sell,0.3,1.29588,1.29345,-2.1,0,24.3
11/19/2019 10:31,11/19/2019 12:35,GBPUSD,Sell,0.3,1.2961,1.29349,-2.1,0,26.1
11/19/2019 10:47,11/19/2019 12:35,XAUUSD,Sell,0.3,1468.47,1465.58,-2.1,0,289
